,id,movieID,movie,release_date,release_month,release_year,season,production_budget,domestic_gross,worldwide_gross,ROI,inflation_ratio,PB_AI,DG_AI,runtime_minutes,genres,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,Game-Show,History,Horror,Musical,Music,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Talk-Show,Thriller,War,Western
1026,33,tt1712261,Triple 9,2016-02-26,2,2016,Winter,20000000,12639297,25943792,0.63196485,1.3,26000000.0,16431086.100000001,115.0,"Crime,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1027,34,tt2547584,The Light Between Oceans,2016-09-02,9,2016,Fall,20000000,12545979,22281732,0.62729895,1.3,26000000.0,16309772.700000001,133.0,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1028,38,tt1228987,Let Me In,2010-10-01,10,2010,Fall,20000000,12134935,28270399,0.60674675,1.42,28400000.0,17231607.7,116.0,"Drama,Fantasy,Horror",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,38,tt7122852,Let Me In,2010-10-01,10,2010,Fall,20000000,12134935,28270399,0.60674675,1.42,28400000.0,17231607.7,74.0,Horror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,47,tt3960412,Popstar: Never Stop Never Stopping,2016-06-03,6,2016,Summer,20000000,9496130,9537120,0.4748065,1.3,26000000.0,12344969.0,87.0,"Comedy,Music",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1031,48,tt2352196,Thank You for Your Service,2017-10-27,10,2017,Fall,20000000,9479390,9985316,0.4739695,1.27,25400000.0,12038825.3,88.0,"Documentary,Drama",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,48,tt2776878,Thank You for Your Service,2017-10-27,10,2017,Fall,20000000,9479390,9985316,0.4739695,1.27,25400000.0,12038825.3,109.0,"Biography,Drama,War",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1033,51,tt1532958,Battle of the Year,2013-09-20,9,2013,Fall,20000000,8888355,16723377,0.44441775,1.34,26800000.0,11910395.700000001,110.0,"Drama,Music",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1034,56,tt1791528,Inherent Vice,2014-12-12,12,2014,Winter,20000000,8110975,14772346,0.40554875,1.32,26400000.0,10706487.0,148.0,"Comedy,Crime,Drama",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,58,tt2002718,Machete Kills,2013-10-11,10,2013,Fall,20000000,8008161,18273009,0.40040805,1.34,26800000.0,10730935.74,107.0,"Action,Crime,Sci-Fi",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1036,65,tt1810683,Little Boy,2015-04-24,4,2015,Spring,20000000,6485961,17769299,0.32429805,1.32,26400000.0,8561468.52,106.0,"Drama,History,War",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1037,67,tt1629757,Chasing Mavericks,2012-10-26,10,2012,Fall,20000000,6002756,8300821,0.3001378,1.36,27200000.000000004,8163748.16,116.0,"Biography,Drama,Sport",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1038,68,tt2937898,A Most Violent Year,2014-12-31,12,2014,Winter,20000000,5749134,8846875,0.2874567,1.32,26400000.0,7588856.880000001,125.0,"Crime,Drama,Thriller",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1039,69,tt1571222,A Dangerous Method,2011-11-23,11,2011,Fall,20000000,5702083,14807531,0.28510415,1.4,28000000.0,7982916.199999999,99.0,"Biography,Drama,Romance",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1040,74,tt1781827,Hands of Stone,2016-08-26,8,2016,,20000000,4712792,5031975,0.2356396,1.3,26000000.0,6126629.600000001,111.0,"Action,Biography,Drama",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,78,tt1366365,The Cold Light of Day,2012-09-07,9,2012,Fall,20000000,3763583,25361206,0.18817915,1.36,27200000.000000004,5118472.880000001,93.0,"Action,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1042,81,tt1034415,Suspiria,2018-10-26,10,2018,Fall,20000000,2483472,7034615,0.1241736,1.24,24800000.0,3079505.28,152.0,"Fantasy,Horror,Mystery",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1043,82,tt4778988,LBJ,2017-11-03,11,2017,Fall,20000000,2468683,2507181,0.12343415,1.27,25400000.0,3135227.41,98.0,"Biography,Drama,History",0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,85,tt3719896,My All-American,2015-11-13,11,2015,Fall,20000000,2246000,2246000,0.1123,1.32,26400000.0,2964720.0,118.0,"Biography,Drama,Sport",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1045,90,tt1013860,Dylan Dog: Dead of Night,2011-04-29,4,2011,Spring,20000000,1186538,6093725,0.0593269,1.4,28000000.0,1661153.2,107.0,"Action,Comedy,Crime",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,94,tt1664697,Middle Men,2010-08-06,8,2010,,20000000,754301,754301,0.03771505,1.42,28400000.0,1071107.42,82.0,"Action,Comedy,Crime",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,96,tt1175709,All Good Things,2010-12-03,12,2010,Winter,20000000,582024,873617,0.0291012,1.42,28400000.0,826474.08,101.0,"Crime,Drama,Mystery",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1048,97,tt3707106,By the Sea,2015-11-13,11,2015,Fall,20000000,538460,3727746,0.026923,1.32,26400000.0,710767.2000000001,122.0,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1049,97,tt4301034,By the Sea,2015-11-13,11,2015,Fall,20000000,538460,3727746,0.026923,1.32,26400000.0,710767.2000000001,80.0,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,1,tt1274300,The Tempest,2010-12-10,12,2010,Winter,20000000,277943,277943,0.01389715,1.42,28400000.0,394679.06,110.0,"Comedy,Drama,Fantasy",0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,1,tt1683003,The Tempest,2010-12-10,12,2010,Winter,20000000,277943,277943,0.01389715,1.42,28400000.0,394679.06,131.0,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,1,tt3840898,The Tempest,2010-12-10,12,2010,Winter,20000000,277943,277943,0.01389715,1.42,28400000.0,394679.06,169.0,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,6,tt3319920,Regression,2015-10-30,10,2015,Fall,20000000,55039,15824374,0.00275195,1.32,26400000.0,72651.48000000001,106.0,"Crime,Horror,Mystery",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1054,8,tt1488181,Zambezia,2012-12-31,12,2012,Winter,20000000,0,34454336,0.0,1.36,27200000.000000004,0.0,83.0,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,11,tt2215463,Survivor,2015-05-29,5,2015,Spring,20000000,0,1703281,0.0,1.32,26400000.0,0.0,81.0,"Biography,Crime,Documentary",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,11,tt3247714,Survivor,2015-05-29,5,2015,Spring,20000000,0,1703281,0.0,1.32,26400000.0,0.0,96.0,"Action,Crime,Thriller",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1057,11,tt3297792,Survivor,2015-05-29,5,2015,Spring,20000000,0,1703281,0.0,1.32,26400000.0,0.0,93.0,"Action,Adventure,Fantasy",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,12,tt0443533,The History of Love,2016-11-18,11,2016,Fall,20000000,0,476624,0.0,1.3,26000000.0,0.0,134.0,"Drama,Romance,War",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1059,14,tt1134666,Dwegons and Leprechauns,2014-08-29,8,2014,,20000000,0,0,0.0,1.32,26400000.0,0.0,98.0,Animation,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,15,tt4280822,Fight Valley,2016-07-22,7,2016,Summer,20000000,0,0,0.0,1.3,26000000.0,0.0,90.0,"Action,Drama",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,17,tt2737304,Bird Box,2018-12-13,12,2018,Winter,19800000,0,0,0.0,1.24,24552000.0,0.0,124.0,"Drama,Horror,Sci-Fi",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1062,19,tt5580390,The Shape of Water,2017-12-01,12,2017,Winter,19500000,63859435,195790794,3.2748428205128204,1.27,24765000.0,81101482.45,123.0,"Adventure,Drama,Fantasy",0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,22,tt2005374,The Frozen Ground,2013-08-23,8,2013,,19200000,0,5617460,0.0,1.34,25728000.0,0.0,105.0,"Crime,Drama,Mystery",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1064,23,tt1270262,The Devil's Double,2011-07-29,7,2011,Summer,19100000,1361512,5965646,0.07128335078534032,1.4,26740000.0,1906116.7999999998,109.0,"Biography,Drama,Thriller",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1065,27,tt1284575,Bad Teacher,2011-06-24,6,2011,Summer,19000000,100292856,215448997,5.278571368421052,1.4,26600000.0,140409998.4,92.0,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1066,28,tt1700841,Sausage Party,2016-08-12,8,2016,,19000000,97670358,141344255,5.140545157894737,1.3,24700000.0,126971465.4,89.0,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,36,tt0455407,The Crazies,2010-02-26,2,2010,Winter,19000000,39123589,56445534,2.0591362631578947,1.42,26980000.0,55555496.379999995,101.0,"Horror,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1068,39,tt0889573,The Switch,2010-08-20,8,2010,,19000000,27758465,49858465,1.460971842105263,1.42,26980000.0,39417020.3,101.0,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1069,40,tt1216492,Leap Year,2010-01-08,1,2010,Winter,19000000,25918920,32618920,1.3641536842105264,1.42,26980000.0,36804866.4,100.0,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1070,40,tt1537401,Leap Year,2010-01-08,1,2010,Winter,19000000,25918920,32618920,1.3641536842105264,1.42,26980000.0,36804866.4,94.0,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1071,41,tt0816442,The Book Thief,2013-11-08,11,2013,Fall,19000000,21488481,76086711,1.1309726842105263,1.34,25460000.0,28794564.540000003,131.0,"Drama,War",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1072,48,tt0810922,Take Me Home Tonight,2011-03-04,3,2011,Spring,19000000,6928068,7576604,0.3646351578947368,1.4,26600000.0,9699295.2,97.0,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1073,49,tt1870529,Won't Back Down,2012-09-28,9,2012,Fall,19000000,5310554,5745503,0.27950284210526316,1.36,25840000.0,7222353.44,121.0,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,49,tt3779570,Won't Back Down,2012-09-28,9,2012,Fall,19000000,5310554,5745503,0.27950284210526316,1.36,25840000.0,7222353.44,114.0,Sport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1075,50,tt6495770,Action Point,2018-06-01,6,2018,Summer,19000000,5059608,5103675,0.26629515789473684,1.24,23560000.0,6273913.92,85.0,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,64,tt2004420,Neighbors,2014-05-09,5,2014,Spring,18000000,150086800,270944428,8.338155555555556,1.32,23760000.0,198114576.0,97.0,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,64,tt9392532,Neighbors,2014-05-09,5,2014,Spring,18000000,150086800,270944428,8.338155555555556,1.32,23760000.0,198114576.0,90.0,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,77,tt3760922,My Big Fat Greek Wedding 2,2016-03-25,3,2016,Spring,18000000,59689605,92096558,3.3160891666666665,1.3,23400000.0,77596486.5,94.0,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1079,78,tt3862750,The Perfect Guy,2015-09-11,9,2015,Fall,18000000,57027435,60278166,3.1681908333333335,1.32,23760000.0,75276214.2,100.0,"Crime,Drama,Horror",0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,80,tt1650043,Diary of a Wimpy Kid: Rodrick Rules,2011-03-25,3,2011,Spring,18000000,52698535,73695194,2.9276963888888887,1.4,25200000.0,73777949.0,99.0,"Comedy,Family",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,83,tt1596346,Soul Surfer,2011-04-08,4,2011,Spring,18000000,43853424,47158652,2.436301333333333,1.4,25200000.0,61394793.599999994,112.0,"Biography,Drama,Family",0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,85,tt7334528,Uncle Drew,2018-06-29,6,2018,Summer,18000000,42469946,46527161,2.3594414444444443,1.24,22320000.0,52662733.04,103.0,"Comedy,Sport",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1083,86,tt2562232,Birdman or (The Unexpected Virtue of Ignorance),2014-10-17,10,2014,Fall,18000000,42340598,103215094,2.3522554444444443,1.32,23760000.0,55889589.36,119.0,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,90,tt2334873,Blue Jasmine,2013-07-26,7,2013,Summer,18000000,33404871,102912961,1.8558261666666667,1.34,24120000.0,44762527.14,98.0,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,95,tt3623726,Ricki and the Flash,2015-08-07,8,2015,,18000000,26839498,41166033,1.4910832222222221,1.32,23760000.0,35428137.36,101.0,"Comedy,Drama,Music",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1086,98,tt2279339,Love the Coopers,2015-11-13,11,2015,Fall,18000000,26302731,42227490,1.4612628333333333,1.32,23760000.0,34719604.92,107.0,"Comedy,Fantasy,Romance",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1087,4,tt2122313,The Circle,2017-04-28,4,2017,Spring,18000000,20497844,40651864,1.1387691111111111,1.27,22860000.0,26032261.88,144.0,"Drama,Fantasy,Horror",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,4,tt2786328,The Circle,2017-04-28,4,2017,Spring,18000000,20497844,40651864,1.1387691111111111,1.27,22860000.0,26032261.88,48.0,"Adventure,Documentary,History",0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,4,tt2943946,The Circle,2017-04-28,4,2017,Spring,18000000,20497844,40651864,1.1387691111111111,1.27,22860000.0,26032261.88,93.0,"Drama,Horror,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1090,4,tt3148952,The Circle,2017-04-28,4,2017,Spring,18000000,20497844,40651864,1.1387691111111111,1.27,22860000.0,26032261.88,102.0,"Biography,Drama,Romance",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1091,4,tt4287320,The Circle,2017-04-28,4,2017,Spring,18000000,20497844,40651864,1.1387691111111111,1.27,22860000.0,26032261.88,110.0,"Drama,Sci-Fi,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1092,6,tt1542344,127 Hours,2010-11-05,11,2010,Fall,18000000,18335230,60217171,1.018623888888889,1.42,25560000.0,26036026.599999998,94.0,"Adventure,Biography,Drama",0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,9,tt1594972,Norm of the North,2016-01-15,1,2016,Winter,18000000,17062499,30535660,0.9479166111111111,1.3,23400000.0,22181248.7,90.0,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,11,tt2357129,Jobs,2013-08-16,8,2013,,18000000,16131410,43402515,0.8961894444444445,1.34,24120000.0,21616089.400000002,128.0,"Biography,Drama",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,14,tt2465146,And So It Goes,2014-07-25,7,2014,Summer,18000000,15160801,17920013,0.8422667222222222,1.32,23760000.0,20012257.32,94.0,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1096,19,tt1967545,Labor Day,2014-01-31,1,2014,Winter,18000000,13371528,14189810,0.7428626666666667,1.32,23760000.0,17650416.96,111.0,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1097,20,tt2167202,Getaway,2013-08-30,8,2013,,18000000,10501938,11813989,0.583441,1.34,24120000.0,14072596.92,90.0,"Action,Crime,Thriller",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1098,25,tt2627798,The Last Station,2010-01-15,1,2010,Winter,18000000,6617867,15696146,0.3676592777777778,1.42,25560000.0,9397371.139999999,,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,25,tt3436064,The Last Station,2010-01-15,1,2010,Winter,18000000,6617867,15696146,0.3676592777777778,1.42,25560000.0,9397371.139999999,90.0,Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,33,tt2058107,The Railway Man,2014-04-11,4,2014,Spring,18000000,4438438,23910210,0.24657988888888888,1.32,23760000.0,5858738.16,116.0,"Biography,Drama,Romance",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1101,35,tt2649554,Midnight Special,2016-03-18,3,2016,Spring,18000000,3712282,7680250,0.2062378888888889,1.3,23400000.0,4825966.600000001,112.0,"Action,Drama,Mystery",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1102,36,tt4540710,Miss Sloane,2016-11-25,11,2016,Fall,18000000,3500605,7719630,0.19447805555555556,1.3,23400000.0,4550786.5,132.0,"Drama,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1103,37,tt2172935,Metallica Through the Never,2013-09-27,9,2013,Fall,18000000,3419967,9082906,0.18999816666666666,1.34,24120000.0,4582755.78,93.0,Music,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1104,43,tt1922685,Phantom,2013-03-01,3,2013,Spring,18000000,1034589,1199510,0.05747716666666667,1.34,24120000.0,1386349.26,98.0,"Drama,History,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1105,43,tt3088580,Phantom,2013-03-01,3,2013,Spring,18000000,1034589,1199510,0.05747716666666667,1.34,24120000.0,1386349.26,76.0,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,43,tt3469244,Phantom,2013-03-01,3,2013,Spring,18000000,1034589,1199510,0.05747716666666667,1.34,24120000.0,1386349.26,136.0,"Action,Drama,Thriller",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1107,43,tt7598276,Phantom,2013-03-01,3,2013,Spring,18000000,1034589,1199510,0.05747716666666667,1.34,24120000.0,1386349.26,106.0,"Crime,Horror,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1108,50,tt3212232,I Am Wrath,2016-04-15,4,2016,Spring,18000000,0,309608,0.0,1.3,23400000.0,0.0,92.0,"Action,Crime,Drama",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,51,tt1403241,Wolves,2014-11-14,11,2014,Fall,18000000,0,94953,0.0,1.32,23760000.0,0.0,91.0,"Action,Fantasy,Horror",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,51,tt4623856,Wolves,2014-11-14,11,2014,Fall,18000000,0,94953,0.0,1.32,23760000.0,0.0,109.0,"Drama,Sport",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1111,53,tt1085492,The Prince,2014-08-22,8,2014,,18000000,0,0,0.0,1.32,23760000.0,0.0,93.0,"Action,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1112,54,tt2271563,Forsaken,2016-02-19,2,2016,Winter,18000000,0,0,0.0,1.3,23400000.0,0.0,90.0,"Action,Drama,Western",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1113,54,tt2700194,Forsaken,2016-02-19,2,2016,Winter,18000000,0,0,0.0,1.3,23400000.0,0.0,95.0,"Adventure,Drama,Sci-Fi",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1114,54,tt4798436,Forsaken,2016-02-19,2,2016,Winter,18000000,0,0,0.0,1.3,23400000.0,0.0,80.0,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,54,tt5127300,Forsaken,2016-02-19,2,2016,Winter,18000000,0,0,0.0,1.3,23400000.0,0.0,89.0,Horror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,54,tt5811154,Forsaken,2016-02-19,2,2016,Winter,18000000,0,0,0.0,1.3,23400000.0,0.0,86.0,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1117,56,tt1748179,Red Lights,2012-07-13,7,2012,Summer,17700000,49521,14518884,0.0027977966101694917,1.36,24072000.0,67348.56,114.0,"Drama,Fantasy,Horror",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,63,tt1425922,Black Nativity,2013-11-27,11,2013,Fall,17500000,7018188,7285135,0.40103931428571427,1.34,23450000.0,9404371.92,93.0,"Drama,Family,Music",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1119,66,tt6347308,A Quiet Place,2018-04-06,4,2018,Spring,17000000,188024361,334522294,11.060256529411765,1.24,21080000.0,233150207.64,80.0,Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,66,tt6644200,A Quiet Place,2018-04-06,4,2018,Spring,17000000,188024361,334522294,11.060256529411765,1.24,21080000.0,233150207.64,90.0,"Drama,Horror,Sci-Fi",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1121,73,tt2083355,The Best Man Holiday,2013-11-15,11,2013,Fall,17000000,70525195,72835710,4.1485408823529415,1.34,22780000.0,94503761.30000001,123.0,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,75,tt1981677,Pitch Perfect,2012-09-28,9,2012,Fall,17000000,65001093,116044347,3.823593705882353,1.36,23120000.0,88401486.48,112.0,"Comedy,Music,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1123,77,tt1288558,Evil Dead,2013-04-05,4,2013,Spring,17000000,54239856,97778356,3.1905797647058822,1.34,22780000.0,72681407.04,91.0,"Fantasy,Horror,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
